Day,Hour,Keypresses
2022-12-20,12,2204
2022-12-20,13,314
2022-12-20,14,0
2022-12-20,15,0
2022-12-20,16,0
2022-12-20,17,296
2022-12-20,18,0
2022-12-20,19,93
2022-12-20,20,321
2022-12-21,0,0
2022-12-21,2,0
2022-12-21,10,950
2022-12-21,12,5823
2022-12-21,13,4174
2022-12-21,14,4702
2022-12-21,15,3857
2022-12-21,16,5401
2022-12-21,23,75
2022-12-22,0,970
2022-12-22,1,4972
2022-12-22,2,162
2022-12-22,12,0
2022-12-22,13,1321
2022-12-22,14,3386
2022-12-22,15,3387
2022-12-22,16,3627
2022-12-22,18,1643
2022-12-22,19,2901
2022-12-22,20,3058
2022-12-22,21,976
2022-12-23,2,0
2022-12-23,9,1
2022-12-23,10,1622
2022-12-23,23,501
2022-12-24,0,915
2022-12-24,2,0
2022-12-24,10,56
2022-12-24,11,3884
2022-12-24,12,2737
2022-12-24,13,4713
2022-12-24,14,5605
2022-12-24,15,4386
2022-12-25,0,427
2022-12-25,2,0
2022-12-26,2,7
2022-12-26,11,0
2022-12-27,11,60
2022-12-27,12,3548
2022-12-27,16,294
2022-12-28,18,828
2022-12-28,19,2314
2022-12-28,20,657
2022-12-28,23,1209
2022-12-29,0,2053
2022-12-29,19,2075
2022-12-29,20,786
2022-12-31,14,127
2022-12-31,15,4869
2022-12-31,16,5488
2022-12-31,17,1170
2022-12-31,18,2369
2022-12-31,19,523
2022-12-31,22,840
2022-12-31,23,1860
2023-01-01,0,1781
2023-01-01,1,3717
2023-01-01,2,81
2023-01-01,15,1190
2023-01-01,16,3026
2023-01-01,17,1628
2023-01-01,18,3038
2023-01-01,21,2360
2023-01-01,22,4628
2023-01-01,23,1989
2023-01-02,0,1806
2023-01-02,12,129
2023-01-02,13,403
2023-01-02,14,2711
2023-01-02,15,1628
2023-01-02,16,2513
2023-01-02,17,1721
2023-01-02,18,1868
2023-01-02,19,2779
2023-01-02,20,3840
2023-01-02,21,345
2023-01-02,23,2399
2023-01-03,0,4031
2023-01-03,1,1329
2023-01-03,11,1889
2023-01-03,12,3666
2023-01-03,13,8455
2023-01-03,14,2100
2023-01-03,15,3927
2023-01-03,16,1858
2023-01-03,19,97
2023-01-03,20,3678
2023-01-03,21,3977
2023-01-03,22,2489
2023-01-03,23,1256
2023-01-04,0,977
2023-01-04,1,842
2023-01-04,2,0
2023-01-04,3,0
2023-01-04,4,0
2023-01-04,5,0
2023-01-04,6,0
2023-01-04,7,0
2023-01-04,8,0
2023-01-04,9,0
2023-01-04,11,2067
2023-01-04,12,2763
2023-01-04,13,260
2023-01-05,13,79
2023-01-05,14,3667
2023-01-05,15,6059
2023-01-05,16,4959
2023-01-05,17,3593
2023-01-05,18,1849
2023-01-05,19,105
2023-01-05,23,7143
2023-01-06,0,1920
2023-01-06,11,2185
2023-01-06,12,4117
2023-01-06,14,1020
2023-01-06,15,2335
2023-01-06,16,3267
2023-01-06,17,187
2023-01-06,22,1266
2023-01-06,23,877
2023-01-07,0,729
2023-01-07,1,2413
2023-01-08,14,0
2023-01-08,15,194
2023-01-08,16,1088
2023-01-08,17,2783
2023-01-08,18,2358
2023-01-08,19,3000
2023-01-08,20,653
2023-01-08,21,1272
2023-01-08,22,1891
2023-01-08,23,0
2023-01-09,0,0
2023-01-09,1,0
2023-01-09,2,0
2023-01-09,3,0
2023-01-09,4,0
2023-01-09,5,0
2023-01-09,6,0
2023-01-09,7,0
2023-01-09,8,0
2023-01-09,9,14
2023-01-09,10,1025
2023-01-09,11,1586
2023-01-09,12,2696
2023-01-09,13,3714
2023-01-09,14,2892
2023-01-09,15,4615
2023-01-09,16,3046
2023-01-09,17,0
2023-01-09,20,101
2023-01-09,21,230
2023-01-09,22,0
2023-01-09,23,0
2023-01-10,0,0
2023-01-10,1,0
2023-01-10,2,0
2023-01-10,3,0
2023-01-10,4,0
2023-01-10,5,0
2023-01-10,6,0
2023-01-10,7,0
2023-01-10,9,3238
2023-01-10,10,1648
2023-01-10,11,2438
2023-01-10,12,3576
2023-01-10,13,3306
2023-01-10,14,2236
2023-01-10,15,4764
2023-01-10,16,3875
2023-01-10,17,3
2023-01-11,7,0
2023-01-11,8,634
2023-01-11,9,2783
2023-01-11,10,7034
2023-01-11,11,3305
2023-01-11,12,2979
2023-01-11,13,2813
2023-01-11,14,3393
2023-01-11,15,4260
2023-01-11,16,1976
2023-01-11,17,2359
2023-01-11,18,2442
2023-01-11,19,1609
2023-01-11,20,299
2023-01-11,21,1834
2023-01-11,22,971
2023-01-11,23,617
2023-01-12,0,2180
2023-01-12,10,2668
2023-01-12,11,3374
2023-01-12,12,5984
2023-01-12,13,1216
2023-01-12,16,781
2023-01-12,17,2318
2023-01-12,18,3334
2023-01-12,19,723
2023-01-12,20,1179
2023-01-12,21,4923
2023-01-12,22,3239
2023-01-12,23,5954
2023-01-13,0,3773
2023-01-13,11,4593
2023-01-13,12,5471
2023-01-13,13,5770
2023-01-13,14,3039
2023-01-13,15,4585
2023-01-13,16,2726
2023-01-13,18,2039
2023-01-13,19,4500
2023-01-13,20,2844
2023-01-13,21,84
2023-01-13,22,1
2023-01-14,22,246
2023-01-14,23,3683
2023-01-15,0,0
2023-01-16,19,1215
2023-01-16,20,4333
2023-01-16,21,751
2023-01-17,8,656
2023-01-17,9,4854
2023-01-17,10,3319
2023-01-17,11,5286
2023-01-17,12,1276
2023-01-17,13,3870
2023-01-17,14,2791
2023-01-17,15,4058
2023-01-17,16,2122
2023-01-18,9,450
2023-01-18,10,5888
2023-01-18,11,4676
2023-01-18,12,2700
2023-01-18,13,3414
2023-01-18,14,2945
2023-01-18,15,5486
2023-01-18,16,5804
2023-01-18,17,5274
2023-01-18,18,2837
2023-01-18,20,978
2023-01-18,21,1901
2023-01-19,9,698
2023-01-19,10,2935
2023-01-19,11,4745
2023-01-19,12,4250
2023-01-19,13,2475
2023-01-19,14,3027
2023-01-19,15,3573
2023-01-19,16,4172
2023-01-20,9,1771
2023-01-20,10,2376
2023-01-20,11,2969
2023-01-20,12,4183
2023-01-20,13,1654
2023-01-21,12,154
2023-01-21,13,3526
2023-01-21,14,1000
2023-01-21,15,2260
2023-01-21,16,166
2023-01-22,0,954
2023-01-22,1,925
2023-01-22,2,2249
2023-01-22,3,2734
2023-01-23,9,356
2023-01-23,10,2977
2023-01-23,11,3166
2023-01-23,12,86
2023-01-23,13,2772
2023-01-23,14,2860
2023-01-23,15,3559
2023-01-23,16,4662
2023-01-23,17,4238
2023-01-24,10,2927
2023-01-24,11,4158
2023-01-24,12,4031
2023-01-24,13,1959
2023-01-24,14,3021
2023-01-24,15,1911
2023-01-24,16,1494
2023-01-24,17,6657
2023-01-24,18,1
2023-01-24,19,4649
2023-01-24,20,3454
2023-01-25,8,41
2023-01-25,9,3520
2023-01-25,10,3862
2023-01-25,11,4818
2023-01-25,12,3204
2023-01-25,13,1417
2023-01-25,14,0
2023-01-25,15,2598
2023-01-25,16,6485
2023-01-25,17,1875
2023-01-25,18,4419
2023-01-26,10,5636
2023-01-26,11,2
2023-01-26,12,242
2023-01-26,13,4824
2023-01-26,14,2343
2023-01-26,15,0
2023-01-26,20,2829
2023-01-26,21,5380
2023-01-26,22,4100
2023-01-26,23,5766
2023-01-27,0,1754
2023-01-27,9,103
2023-01-27,10,353
2023-01-27,15,3
2023-01-28,16,2312
2023-01-28,17,1077
2023-01-28,18,2586
2023-01-28,19,1011
2023-01-29,17,1851
2023-01-29,18,1712
2023-01-29,19,3042
2023-01-29,20,448
2023-01-30,8,1085
2023-01-30,9,937
2023-01-30,10,2
2023-01-30,12,200
2023-01-30,13,1168
2023-01-30,14,4036
2023-01-30,15,5042
2023-01-30,16,2718
2023-01-30,17,2631
2023-01-30,18,4096
2023-01-30,19,7600
2023-01-30,20,1742
2023-01-30,21,44
2023-01-30,22,3009
2023-01-30,23,5225
2023-01-31,0,106
2023-01-31,1,0
2023-01-31,2,0
2023-01-31,3,0
2023-01-31,4,0
2023-01-31,5,0
2023-01-31,6,0
2023-01-31,7,0
2023-01-31,8,138
2023-01-31,9,119
2023-01-31,10,6105
2023-01-31,11,4393
2023-01-31,12,1748
2023-01-31,13,2570
2023-01-31,14,4670
2023-01-31,15,3041
2023-01-31,16,2355
2023-01-31,17,1356
2023-02-01,9,19
2023-02-01,10,3669
2023-02-01,11,2997
2023-02-01,12,3432
2023-02-01,13,3990
2023-02-01,14,1704
2023-02-01,19,3899
2023-02-01,20,8759
2023-02-01,21,1935
2023-02-01,22,5604
2023-02-01,23,3616
2023-02-02,0,504
2023-02-02,12,2718
2023-02-02,22,1350
2023-02-02,23,1291
2023-02-03,14,3613
2023-02-03,15,3999
2023-02-03,16,3678
2023-02-03,17,538
2023-02-03,18,0
2023-02-03,21,0
2023-02-03,23,524
2023-02-04,0,1
2023-02-04,9,22
2023-02-04,10,5191
2023-02-04,11,2298
2023-02-05,14,0
2023-02-05,15,596
2023-02-05,16,222
2023-02-06,9,1036
2023-02-06,10,1780
2023-02-06,11,105
2023-02-06,12,805
2023-02-06,13,2558
2023-02-06,14,3513
2023-02-06,15,2556
2023-02-06,16,1692
2023-02-06,17,1001
2023-02-07,9,3665
2023-02-07,10,6072
2023-02-07,11,3884
2023-02-07,12,2370
2023-02-07,13,1283
2023-02-07,14,4835
2023-02-07,15,4254
2023-02-07,16,2322
2023-02-07,17,1506
2023-02-08,12,3817
2023-02-08,13,3266
2023-02-08,14,3344
2023-02-08,15,2831
2023-02-08,16,948
2023-02-08,21,3149
2023-02-08,22,6575
2023-02-08,23,3654
2023-02-09,0,2
2023-02-09,9,949
2023-02-09,10,6105
2023-02-09,11,4861
2023-02-09,12,6920
2023-02-09,13,5071
2023-02-09,14,4707
2023-02-09,15,531
2023-02-09,19,154
2023-02-09,20,627
2023-02-09,21,354
2023-02-09,22,2773
2023-02-09,23,1412
2023-02-10,0,660
2023-02-10,1,29
2023-02-10,9,231
2023-02-10,10,5403
2023-02-10,11,3535
2023-02-10,12,1413
2023-02-10,13,5685
2023-02-10,14,361
2023-02-10,15,4352
2023-02-10,16,574
2023-02-10,17,2921
2023-02-10,18,0
2023-02-10,19,0
2023-02-10,20,1377
2023-02-10,21,1251
2023-02-10,22,1516
2023-02-10,23,238
2023-02-11,0,119
2023-02-11,9,126
2023-02-11,10,95
2023-02-11,11,2
2023-02-11,12,78
2023-02-11,13,33
2023-02-11,14,438
2023-02-11,15,53
2023-02-12,16,989
2023-02-12,17,2033
2023-02-12,23,271
2023-02-13,0,146
2023-02-13,10,1140
2023-02-13,11,1942
2023-02-13,12,3966
2023-02-13,13,5356
2023-02-13,14,1721
2023-02-13,15,3575
2023-02-13,16,423
2023-02-14,9,909
2023-02-14,10,3177
2023-02-14,11,3898
2023-02-14,12,2879
2023-02-14,13,85
2023-02-14,14,130
2023-02-14,15,54
2023-02-14,16,2242
2023-02-14,17,500
2023-02-15,9,0
2023-02-15,10,784
2023-02-15,11,570
2023-02-15,12,2456
2023-02-15,13,2304
2023-02-15,14,2988
2023-02-15,15,5167
2023-02-15,16,1442
2023-02-16,9,1502
2023-02-16,10,6329
2023-02-16,11,3648
2023-02-16,12,2981
2023-02-16,13,3187
2023-02-16,14,2408
2023-02-16,15,1582
2023-02-16,16,3150
2023-02-16,17,3967
2023-02-16,18,5309
2023-02-16,19,115
2023-02-16,20,3345
2023-02-16,21,2833
2023-02-16,22,1
2023-02-16,23,200
2023-02-17,10,0
2023-02-17,11,156
2023-02-17,12,907
2023-02-17,13,3360
2023-02-17,14,3497
2023-02-17,15,3372
2023-02-17,16,2658
2023-02-17,17,5478
2023-02-17,18,2557
2023-02-17,19,4722
2023-02-17,20,4879
2023-02-17,21,3969
2023-02-17,22,4554
2023-02-17,23,8514
2023-02-18,0,2855
2023-02-18,12,329
2023-02-18,13,1040
2023-02-18,14,2193
2023-02-18,15,5968
2023-02-18,16,4212
2023-02-18,17,2247
2023-02-19,15,311
2023-02-19,16,0
2023-02-19,17,872
2023-02-19,18,626
2023-02-19,19,0
2023-02-19,20,48
2023-02-20,11,0
2023-02-20,12,2
2023-02-20,13,1922
2023-02-21,9,1381
2023-02-21,10,1794
2023-02-21,11,3272
2023-02-21,12,3575
2023-02-21,13,1966
2023-02-21,14,5572
2023-02-21,15,2812
2023-02-21,16,5313
2023-02-21,17,4590
2023-02-21,18,2987
2023-02-21,19,702
2023-02-21,20,2034
2023-02-21,21,19
2023-02-21,22,2
2023-02-22,10,2974
2023-02-22,11,3218
2023-02-22,12,4470
2023-02-22,13,5795
2023-02-22,14,3488
2023-02-22,15,4575
2023-02-22,16,2699
2023-02-22,20,182
2023-02-22,21,3376
2023-02-22,22,3773
2023-02-22,23,3281
2023-02-23,0,3898
2023-02-23,1,3290
2023-02-23,9,10
2023-02-23,10,2007
2023-02-23,11,2760
2023-02-23,12,4316
2023-02-23,13,7030
2023-02-23,14,3667
2023-02-23,15,2029
2023-02-23,16,4196
2023-02-23,17,3212
2023-02-23,18,5883
2023-02-23,19,3478
2023-02-23,20,663
2023-02-23,21,69
2023-02-23,22,1361
2023-02-23,23,1230
2023-02-24,9,513
2023-02-24,10,2816
2023-02-24,11,4945
2023-02-24,12,4051
2023-02-24,13,5487
2023-02-24,14,4046
2023-02-24,15,5505
2023-02-24,16,4114
2023-02-24,17,2008
2023-02-25,15,735
2023-02-25,16,2028
2023-02-25,17,3698
2023-02-25,18,3134
2023-02-25,19,820
2023-02-27,9,1960
2023-02-27,10,4359
2023-02-27,11,2859
2023-02-27,12,2042
2023-02-27,13,1202
2023-02-27,14,2611
2023-02-27,15,4159
2023-02-27,16,6807
2023-02-28,10,2129
2023-02-28,11,3458
2023-02-28,12,2620
2023-02-28,13,6647
2023-02-28,14,3646
2023-02-28,15,5
2023-02-28,23,1957
2023-03-01,0,1852
2023-03-01,1,1531
2023-03-01,9,322
2023-03-01,10,1287
2023-03-01,11,2250
2023-03-01,12,4434
2023-03-01,13,3650
2023-03-01,14,2707
2023-03-01,15,3336
2023-03-01,16,3171
2023-03-01,17,4158
2023-03-01,18,2851
2023-03-01,21,603
2023-03-01,22,1491
2023-03-01,23,1507
2023-03-02,0,1188
2023-03-02,9,695
2023-03-02,10,5403
2023-03-02,11,4637
2023-03-02,12,2013
2023-03-02,13,4727
2023-03-02,14,3548
2023-03-02,15,4566
2023-03-02,16,6815
2023-03-02,17,4147
2023-03-02,18,4363
2023-03-02,19,2352
2023-03-03,18,1368
2023-03-03,19,71
2023-03-05,15,308
2023-03-05,16,3045
2023-03-05,17,1925
2023-03-05,18,4759
2023-03-05,19,3843
2023-03-05,21,2000
2023-03-05,22,277
2023-03-05,23,519
2023-03-06,9,162
2023-03-06,10,2354
2023-03-06,11,1085
2023-03-06,12,2268
2023-03-06,13,2150
2023-03-06,14,4744
2023-03-06,15,4434
2023-03-06,16,6835
2023-03-06,17,4710
2023-03-06,18,2575
2023-03-06,19,1820
2023-03-06,20,2
2023-03-06,21,247
2023-03-06,22,4006
2023-03-06,23,2164
2023-03-07,10,5045
2023-03-07,11,4287
2023-03-07,12,4488
2023-03-07,13,3344
2023-03-07,14,1363
2023-03-07,15,2433
2023-03-07,16,5770
2023-03-07,17,2329
2023-03-08,8,724
2023-03-08,9,371
2023-03-08,10,3968
2023-03-08,11,3834
2023-03-08,12,6626
2023-03-08,13,2829
2023-03-08,14,150
2023-03-08,15,2351
2023-03-08,16,5213
2023-03-08,17,1735
2023-03-08,18,5347
2023-03-08,19,1185
2023-03-09,10,6038
2023-03-09,11,1281
2023-03-09,12,1898
2023-03-09,13,1136
2023-03-09,14,4155
2023-03-09,15,37
2023-03-09,23,3961
2023-03-10,0,209
2023-03-10,11,1668
2023-03-10,12,1599
2023-03-10,13,2570
2023-03-10,14,5149
2023-03-10,15,3669
2023-03-10,16,4515
2023-03-10,17,4109
2023-03-10,18,1853
2023-03-10,19,0
2023-03-10,21,5281
2023-03-10,22,1783
2023-03-11,14,5184
2023-03-11,15,4705
2023-03-11,16,5120
2023-03-11,17,91
2023-03-11,23,1097
2023-03-12,0,3696
2023-03-12,1,3205
2023-03-12,19,994
2023-03-12,20,4799
2023-03-12,21,6221
2023-03-12,22,1574
2023-03-12,23,0
2023-03-13,0,0
2023-03-13,1,0
2023-03-13,2,0
2023-03-13,3,0
2023-03-13,4,0
2023-03-13,5,0
2023-03-13,6,0
2023-03-13,7,0
2023-03-13,8,0
2023-03-13,9,0
2023-03-13,10,3818
2023-03-13,11,4647
2023-03-13,12,3319
2023-03-13,13,1849
2023-03-13,14,10758
2023-03-13,15,4593
2023-03-13,16,4489
2023-03-13,17,4997
2023-03-13,18,6305
2023-03-14,10,830
2023-03-14,11,5680
2023-03-14,12,4738
2023-03-14,13,3912
2023-03-14,14,4361
2023-03-14,15,2083
2023-03-14,16,2817
2023-03-14,20,32
2023-03-14,21,2905
2023-03-14,22,5159
2023-03-14,23,2268
2023-03-15,0,2651
2023-03-15,10,1580
2023-03-15,11,2314
2023-03-15,12,4312
2023-03-15,13,3256
2023-03-15,14,2133
2023-03-15,15,3621
2023-03-15,16,1392
2023-03-15,18,1317
2023-03-15,19,548
2023-03-15,22,4811
2023-03-15,23,4310
2023-03-16,0,1717
2023-03-16,1,3713
2023-03-16,2,7
2023-03-16,3,0
2023-03-16,4,0
2023-03-16,5,0
2023-03-16,6,0
2023-03-16,7,0
2023-03-16,8,0
2023-03-16,9,0
2023-03-16,10,0
2023-03-16,11,4289
2023-03-16,12,2399
2023-03-16,13,513
2023-03-16,14,1370
2023-03-16,15,2387
2023-03-16,16,2703
2023-03-16,17,927
2023-03-16,18,2006
2023-03-16,19,2868
2023-03-16,20,648
2023-03-16,21,0
2023-03-16,22,2593
2023-03-16,23,2
2023-03-17,9,1193
2023-03-17,10,2986
2023-03-17,11,4667
2023-03-17,12,176
2023-03-17,13,4025
2023-03-17,14,753
2023-03-17,16,1006
2023-03-17,17,1438
2023-03-17,18,390
2023-03-18,13,1250
2023-03-18,14,5377
2023-03-18,15,3401
2023-03-18,16,4387
2023-03-18,17,6149
2023-03-18,18,5270
2023-03-18,19,1205
2023-03-18,21,3196
2023-03-18,22,1799
2023-03-18,23,1841
2023-03-19,0,329
2023-03-19,1,194
2023-03-19,2,0
2023-03-19,3,0
2023-03-19,4,0
2023-03-19,5,0
2023-03-19,6,0
2023-03-19,7,0
2023-03-19,8,0
2023-03-19,9,0
2023-03-19,10,0
2023-03-19,11,2
2023-03-19,12,1245
2023-03-19,13,0
2023-03-19,14,612
2023-03-19,15,3090
2023-03-19,16,5574
2023-03-19,17,89
2023-03-19,18,999
2023-03-19,19,1586
2023-03-20,10,410
2023-03-20,11,4104
2023-03-20,12,2661
2023-03-20,13,1861
2023-03-20,14,1613
2023-03-20,15,802
2023-03-20,16,4675
2023-03-20,17,5794
2023-03-20,18,4128
2023-03-20,19,3468
2023-03-20,20,6036
2023-03-20,21,1775
2023-03-21,9,4306
2023-03-21,10,5724
2023-03-21,11,4240
2023-03-21,12,3478
2023-03-21,13,2444
2023-03-21,14,2771
2023-03-21,15,2718
2023-03-21,16,4196
2023-03-21,17,1245
2023-03-21,18,770
2023-03-21,19,1095
2023-03-21,20,1430
2023-03-21,22,7894
2023-03-21,23,8215
2023-03-22,0,1635
2023-03-22,9,5193
2023-03-22,10,2702
2023-03-22,11,2965
2023-03-22,13,3272
2023-03-22,14,4171
2023-03-22,15,4381
2023-03-22,16,5303
2023-03-22,17,7300
2023-03-22,22,2052
2023-03-22,23,4554
2023-03-23,0,4048
2023-03-23,1,4459
2023-03-23,11,954
2023-03-23,12,6163
2023-03-23,13,3665
2023-03-23,14,4603
2023-03-23,15,5857
2023-03-23,16,701
2023-03-23,17,973
2023-03-23,20,2947
2023-03-23,21,5976
2023-03-23,22,3271
2023-03-23,23,2004
2023-03-24,0,2688
2023-03-24,1,61
2023-03-24,11,4151
2023-03-24,12,5069
2023-03-24,13,5511
2023-03-24,14,4820
2023-03-24,15,8455
2023-03-24,16,552
2023-03-25,13,2425
2023-03-25,14,3412
2023-03-25,15,4251
2023-03-25,16,3457
2023-03-25,17,2988
2023-03-25,18,5466
2023-03-25,19,8
2023-03-25,20,1087
2023-03-25,21,5101
2023-03-25,22,3029
2023-03-26,17,245
2023-03-26,18,4
2023-03-26,19,2
2023-03-26,20,59
2023-03-26,21,12
2023-03-27,9,1430
2023-03-27,10,3268
2023-03-27,11,4261
2023-03-27,12,2273
2023-03-27,13,6284
2023-03-27,14,6906
2023-03-27,15,2143
2023-03-27,16,4813
2023-03-27,17,2510
2023-03-27,18,1615
2023-03-27,19,1911
2023-03-27,20,3197
2023-03-27,21,3015
2023-03-27,22,5018
2023-03-27,23,3371
2023-03-28,9,347
2023-03-28,10,1284
2023-03-28,11,2018
2023-03-28,12,2723
2023-03-28,13,2040
2023-03-28,14,1201
2023-03-28,15,2945
2023-03-28,16,2912
2023-03-28,20,3493
2023-03-28,21,172
2023-03-28,22,1442
2023-03-28,23,2864
2023-03-29,0,4230
2023-03-29,1,787
2023-03-29,11,5040
2023-03-29,12,4819
2023-03-29,13,3826
2023-03-29,14,3684
2023-03-29,15,6067
2023-03-29,16,5639
2023-03-30,10,3750
2023-03-30,11,7392
2023-03-30,12,3299
2023-03-30,13,1946
2023-03-30,14,485
2023-03-30,20,1796
2023-03-31,0,443
2023-03-31,1,899
2023-03-31,2,12
2023-03-31,3,54
2023-03-31,7,157
2023-03-31,8,0
2023-03-31,9,177
2023-03-31,10,2186
2023-03-31,11,6846
2023-03-31,12,3504
2023-03-31,13,2573
2023-03-31,14,3501
2023-03-31,15,5584
2023-03-31,16,6050
2023-03-31,17,289
2023-04-01,11,2284
2023-04-01,12,3263
2023-04-01,13,2591
2023-04-01,19,497
2023-04-01,20,10283
2023-04-01,21,2041
2023-04-02,4,27
2023-04-02,6,27
2023-04-02,15,1529
2023-04-02,16,969
2023-04-02,17,3093
2023-04-02,18,1202
2023-04-03,10,1991
2023-04-03,11,2910
2023-04-03,12,2079
2023-04-03,13,1465
2023-04-03,14,0
2023-04-03,15,2
2023-04-03,16,340
2023-04-03,17,2344
2023-04-03,18,2018
2023-04-03,19,2299
2023-04-03,20,3571
2023-04-03,21,1446
2023-04-04,9,995
2023-04-04,10,1090
2023-04-04,11,9363
2023-04-04,12,1978
2023-04-04,13,2113
2023-04-04,14,1747
2023-04-04,15,3289
2023-04-04,16,4632
2023-04-04,17,4176
2023-04-04,18,305
2023-04-04,20,16
2023-04-04,21,4086
2023-04-04,22,3045
2023-04-05,10,766
2023-04-05,11,1660
2023-04-05,12,1473
2023-04-05,13,2164
2023-04-05,14,2783
2023-04-05,15,1559
2023-04-05,16,4379
2023-04-05,17,2402
2023-04-05,18,992
2023-04-05,19,4949
2023-04-05,23,3110
2023-04-06,0,2167
2023-04-06,1,2884
2023-04-06,2,1889
2023-04-06,3,583
2023-04-06,12,937
2023-04-06,13,4746
2023-04-06,14,3877
2023-04-06,15,2934
2023-04-07,11,3840
2023-04-07,12,7649
2023-04-07,13,1030
2023-04-07,15,34
2023-04-07,20,577
2023-04-07,22,510
2023-04-07,23,552
2023-04-08,0,0
2023-04-08,1,0
2023-04-08,2,54
2023-04-08,3,0
2023-04-08,4,0
2023-04-08,5,0
2023-04-08,6,0
2023-04-08,7,0
2023-04-08,8,0
2023-04-08,9,64
2023-04-08,13,1530
2023-04-08,14,393
2023-04-08,15,5800
2023-04-08,16,8495
2023-04-08,17,1962
2023-04-08,18,3194
2023-04-09,1,2055
2023-04-09,2,182
2023-04-09,13,576
2023-04-09,14,5800
2023-04-09,15,3349
2023-04-09,16,6130
2023-04-09,17,1788
2023-04-10,9,2067
2023-04-10,10,7089
2023-04-10,11,3870
2023-04-10,12,0
2023-04-10,13,2389
2023-04-10,14,3248
2023-04-10,15,856
2023-04-10,16,3898
2023-04-10,17,4884
2023-04-10,18,47
2023-04-10,20,994
2023-04-10,21,9125
2023-04-10,22,11057
2023-04-10,23,7353
2023-04-11,0,3927
2023-04-11,1,612
2023-04-11,9,110
2023-04-11,10,2803
2023-04-11,11,923
2023-04-11,17,2875
2023-04-11,20,1877
2023-04-11,21,2784
2023-04-11,22,4868
2023-04-11,23,4055
2023-04-12,0,2151
2023-04-12,1,1059
2023-04-12,11,2830
2023-04-12,12,2579
2023-04-12,13,3311
2023-04-12,14,1562
2023-04-12,15,5736
2023-04-12,16,6001
2023-04-12,17,4457
2023-04-12,18,746
2023-04-13,1,41
2023-04-13,2,5003
2023-04-13,3,4181
2023-04-13,4,0
2023-04-13,11,149
2023-04-13,12,2227
2023-04-13,13,6084
2023-04-13,14,1370
2023-04-15,17,8
2023-04-15,18,0
2023-04-15,19,1
2023-04-15,20,0
2023-04-15,21,0
2023-04-15,22,1
2023-04-20,16,31
2023-04-22,1,17
2023-04-22,2,1684
2023-04-22,3,0
2023-04-22,4,0
2023-04-22,5,0
2023-04-22,6,0
2023-04-22,7,0
2023-04-22,8,0
2023-04-22,9,0
2023-04-22,10,0
2023-04-22,11,0
2023-04-22,12,0
2023-04-22,13,0
2023-04-22,14,190
2023-04-23,3,561
2023-04-23,4,23
2023-04-23,5,0
2023-04-23,6,0
2023-04-23,7,0
2023-04-23,8,0
2023-04-23,9,0
2023-04-23,10,0
2023-04-23,11,0
2023-04-23,12,3
2023-04-24,3,105
2023-04-24,4,6
2023-04-24,23,6
2023-04-25,0,2808
2023-04-26,3,259
2023-04-26,4,73
2023-04-26,5,0
2023-04-26,6,0
2023-04-26,7,0
2023-04-26,8,0
2023-04-26,9,0
2023-04-26,10,0
2023-04-26,11,0
2023-04-26,12,0
2023-04-26,13,0
2023-04-26,14,1
2023-04-27,2,199
2023-04-27,3,199
2023-04-27,4,0
2023-04-27,5,0
2023-04-27,6,0
2023-04-27,7,0
2023-04-27,8,0
2023-04-27,9,0
2023-04-27,10,0
2023-04-27,11,0
2023-04-27,12,0
2023-04-27,13,0
2023-04-28,2,2331
2023-04-28,3,232
2023-04-28,4,0
2023-04-28,5,0
2023-04-28,6,0
2023-04-28,7,0
2023-04-28,8,0
2023-04-28,9,0
2023-04-28,10,0
2023-04-28,11,0
2023-04-28,12,0
2023-04-28,13,0
2023-04-28,14,0
2023-04-28,17,0
2023-04-29,23,86
2023-04-30,0,696
2023-04-30,1,0
2023-04-30,2,0
2023-04-30,3,0
2023-04-30,4,0
2023-04-30,5,0
2023-04-30,6,0
2023-04-30,7,0
2023-04-30,8,0
2023-04-30,9,0
2023-04-30,10,0
2023-04-30,11,32
2023-05-01,9,5078
2023-05-01,10,1975
2023-05-01,11,1792
2023-05-01,12,145
2023-05-01,13,2070
2023-05-01,14,3880
2023-05-01,15,1497
2023-05-01,16,2578
2023-05-02,9,978
2023-05-02,10,2421
2023-05-02,11,3659
2023-05-02,12,3520
2023-05-02,13,144
2023-05-02,14,4000
2023-05-02,15,2486
2023-05-02,16,4675
2023-05-02,17,6738
2023-05-02,18,817
2023-05-02,20,2254
2023-05-02,21,2765
2023-05-02,22,0
2023-05-02,23,0
2023-05-03,0,0
2023-05-03,1,0
2023-05-03,2,0
2023-05-03,3,0
2023-05-03,4,0
2023-05-03,5,0
2023-05-03,6,0
2023-05-03,7,0
2023-05-03,8,0
2023-05-03,9,0
2023-05-03,10,56
2023-05-03,11,5105
2023-05-03,12,3026
2023-05-03,13,1234
2023-05-03,14,2197
2023-05-03,15,2864
2023-05-03,16,2294
2023-05-03,17,1193
2023-05-03,18,35
2023-05-04,9,689
2023-05-04,10,1014
2023-05-04,11,2786
2023-05-04,12,0
2023-05-04,13,35
2023-05-04,14,3874
2023-05-04,15,8433
2023-05-04,16,5717
2023-05-04,17,2674
2023-05-04,18,2066
2023-05-04,19,2772
2023-05-04,21,3554
2023-05-04,22,4016
2023-05-05,8,2721
2023-05-05,9,921
2023-05-05,10,322
